title,datetime_obj,raw_date_string,tickets_url,promoter,venue,genres,tier_1,tier_2,tier_3,full_description,event_card_all_text,_quality,extractionMethod,page_year_context,scrapedAt,artists,json_ld_description,json_ld_url,location
FISHER,2025-07-31T23:30:00,2025-07-31T23:30,https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,fisher-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:21.602501Z,[],"FISHER on 31 Jul 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,[UNVRS]
FISHER,2025-08-07T23:30:00,2025-08-07T23:30,https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,fisher-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:21.602538Z,[],"FISHER on 7 Aug 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,[UNVRS]
FISHER,2025-08-14T23:30:00,2025-08-14T23:30,https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,fisher-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:21.602576Z,[],"FISHER on 14 Aug 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,[UNVRS]
FISHER,2025-08-21T23:30:00,2025-08-21T23:30,https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,fisher-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:21.602612Z,[],"FISHER on 21 Aug 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,[UNVRS]
FISHER,2025-08-28T23:30:00,2025-08-28T23:30,https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,fisher-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:21.602647Z,[],"FISHER on 28 Aug 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,[UNVRS]
FISHER,2025-09-04T23:30:00,2025-09-04T23:30,https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,fisher-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:21.602683Z,[],"FISHER on 4 Sept 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,[UNVRS]
FISHER,2025-09-11T23:30:00,2025-09-11T23:30,https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,fisher-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:21.602720Z,[],"FISHER on 11 Sept 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,[UNVRS]
FISHER,2025-09-18T23:30:00,2025-09-18T23:30,https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,fisher-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:21.602759Z,[],"FISHER on 18 Sept 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,[UNVRS]
FISHER Closing Party,2025-09-25T23:30:00,2025-09-25T23:30,https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,fisher-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:21.602797Z,[],"FISHER Closing Party on 25 Sept 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,[UNVRS]
David Guetta presents Galactic Circus Opening Party,2025-06-13T23:30:00,2025-06-13T23:30,https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,david-guetta-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:28.430337Z,[],"David Guetta presents Galactic Circus Opening Party on 13 Jun 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,[UNVRS]
David Guetta presents Galactic Circus,2025-06-20T23:30:00,2025-06-20T23:30,https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,david-guetta-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:28.430398Z,[],"David Guetta presents Galactic Circus on 20 Jun 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,[UNVRS]
David Guetta presents Galactic Circus,2025-06-27T23:30:00,2025-06-27T23:30,https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,david-guetta-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:28.430443Z,[],"David Guetta presents Galactic Circus on 27 Jun 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,[UNVRS]
David Guetta presents Galactic Circus,2025-07-04T23:30:00,2025-07-04T23:30,https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,david-guetta-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:28.430485Z,[],"David Guetta presents Galactic Circus on 4 Jul 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,[UNVRS]
David Guetta presents Galactic Circus,2025-07-11T23:30:00,2025-07-11T23:30,https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,david-guetta-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:28.430524Z,[],"David Guetta presents Galactic Circus on 11 Jul 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,[UNVRS]
David Guetta presents Galactic Circus,2025-07-18T23:30:00,2025-07-18T23:30,https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,david-guetta-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:28.430562Z,[],"David Guetta presents Galactic Circus on 18 Jul 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,[UNVRS]
David Guetta presents Galactic Circus,2025-07-25T23:30:00,2025-07-25T23:30,https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,david-guetta-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:28.430599Z,[],"David Guetta presents Galactic Circus on 25 Jul 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,[UNVRS]
David Guetta presents Galactic Circus,2025-08-01T23:30:00,2025-08-01T23:30,https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,david-guetta-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:28.430636Z,[],"David Guetta presents Galactic Circus on 1 Aug 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,[UNVRS]
David Guetta presents Galactic Circus,2025-08-08T23:30:00,2025-08-08T23:30,https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,david-guetta-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:28.430673Z,[],"David Guetta presents Galactic Circus on 8 Aug 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,[UNVRS]
David Guetta presents Galactic Circus,2025-08-15T23:30:00,2025-08-15T23:30,https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,david-guetta-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:28.430711Z,[],"David Guetta presents Galactic Circus on 15 Aug 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,[UNVRS]
David Guetta presents Galactic Circus,2025-08-22T23:30:00,2025-08-22T23:30,https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,david-guetta-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:28.430748Z,[],"David Guetta presents Galactic Circus on 22 Aug 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,[UNVRS]
David Guetta presents Galactic Circus,2025-08-29T23:30:00,2025-08-29T23:30,https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,david-guetta-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:28.430785Z,[],"David Guetta presents Galactic Circus on 29 Aug 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,[UNVRS]
David Guetta presents Galactic Circus,2025-09-05T23:30:00,2025-09-05T23:30,https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,david-guetta-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:28.430821Z,[],"David Guetta presents Galactic Circus on 5 Sept 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,[UNVRS]
David Guetta presents Galactic Circus,2025-09-12T23:30:00,2025-09-12T23:30,https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,david-guetta-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:28.430857Z,[],"David Guetta presents Galactic Circus on 12 Sept 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,[UNVRS]
David Guetta presents Galactic Circus,2025-09-19T23:30:00,2025-09-19T23:30,https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,david-guetta-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:28.430894Z,[],"David Guetta presents Galactic Circus on 19 Sept 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,[UNVRS]
David Guetta presents Galactic Circus,2025-09-26T23:30:00,2025-09-26T23:30,https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,david-guetta-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:28.430929Z,[],"David Guetta presents Galactic Circus on 26 Sept 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,[UNVRS]
David Guetta presents Galactic Circus Closing Party,2025-10-03T23:30:00,2025-10-03T23:30,https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,david-guetta-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:28.430966Z,[],"David Guetta presents Galactic Circus Closing Party on 3 Oct 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,[UNVRS]
ANOTR On A Trip,2025-06-15T23:30:00,2025-06-15T23:30,https://www.ibiza-spotlight.com/night/promoters/anotr-unvrs,anotr-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:35.973563Z,[],"ANOTR On A Trip on 15 Jun 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/anotr-unvrs,[UNVRS]
Paradise Opening Party,2025-06-18T23:00:00,2025-06-18T23:00,https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,paradise-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:43.000110Z,[],"Paradise Opening Party on 18 Jun 2025, 23:00",https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,[UNVRS]
Paradise,2025-06-25T23:00:00,2025-06-25T23:00,https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,paradise-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:43.000174Z,[],"Paradise on 25 Jun 2025, 23:00",https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,[UNVRS]
Paradise,2025-07-02T23:00:00,2025-07-02T23:00,https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,paradise-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:43.000220Z,[],"Paradise on 2 Jul 2025, 23:00",https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,[UNVRS]
Paradise,2025-07-09T23:00:00,2025-07-09T23:00,https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,paradise-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:43.000262Z,[],"Paradise on 9 Jul 2025, 23:00",https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,[UNVRS]
Paradise,2025-07-16T23:00:00,2025-07-16T23:00,https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,paradise-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:43.000309Z,[],"Paradise on 16 Jul 2025, 23:00",https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,[UNVRS]
Paradise,2025-07-23T23:00:00,2025-07-23T23:00,https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,paradise-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:43.000354Z,[],"Paradise on 23 Jul 2025, 23:00",https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,[UNVRS]
Paradise,2025-07-30T23:00:00,2025-07-30T23:00,https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,paradise-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:43.000391Z,[],"Paradise on 30 Jul 2025, 23:00",https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,[UNVRS]
Paradise,2025-08-06T23:00:00,2025-08-06T23:00,https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,paradise-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:43.000429Z,[],"Paradise on 6 Aug 2025, 23:00",https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,[UNVRS]
Paradise,2025-08-13T23:00:00,2025-08-13T23:00,https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,paradise-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:43.000465Z,[],"Paradise on 13 Aug 2025, 23:00",https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,[UNVRS]
Paradise,2025-08-20T23:00:00,2025-08-20T23:00,https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,paradise-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:43.000511Z,[],"Paradise on 20 Aug 2025, 23:00",https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,[UNVRS]
Paradise,2025-08-27T23:00:00,2025-08-27T23:00,https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,paradise-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:43.000556Z,[],"Paradise on 27 Aug 2025, 23:00",https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,[UNVRS]
Paradise,2025-09-03T23:00:00,2025-09-03T23:00,https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,paradise-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:43.000594Z,[],"Paradise on 3 Sept 2025, 23:00",https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,[UNVRS]
Paradise,2025-09-10T23:00:00,2025-09-10T23:00,https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,paradise-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:43.000631Z,[],"Paradise on 10 Sept 2025, 23:00",https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,[UNVRS]
Paradise,2025-09-17T23:00:00,2025-09-17T23:00,https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,paradise-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:43.000666Z,[],"Paradise on 17 Sept 2025, 23:00",https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,[UNVRS]
Paradise,2025-09-24T23:00:00,2025-09-24T23:00,https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,paradise-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:43.000702Z,[],"Paradise on 24 Sept 2025, 23:00",https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,[UNVRS]
Paradise Closing Party,2025-10-01T23:00:00,2025-10-01T23:00,https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,paradise-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:43.000739Z,[],"Paradise Closing Party on 1 Oct 2025, 23:00",https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,[UNVRS]
Carl Cox Opening Party,2025-06-22T22:30:00,2025-06-22T22:30,https://www.ibiza-spotlight.com/night/promoters/carl-cox,carl-cox,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:50.816948Z,[],"Carl Cox Opening Party on 22 Jun 2025, 22:30",https://www.ibiza-spotlight.com/night/promoters/carl-cox,[UNVRS]
Carl Cox,2025-06-29T22:30:00,2025-06-29T22:30,https://www.ibiza-spotlight.com/night/promoters/carl-cox,carl-cox,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:50.817019Z,[],"Carl Cox on 29 Jun 2025, 22:30",https://www.ibiza-spotlight.com/night/promoters/carl-cox,[UNVRS]
Carl Cox,2025-07-06T22:30:00,2025-07-06T22:30,https://www.ibiza-spotlight.com/night/promoters/carl-cox,carl-cox,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:50.817078Z,[],"Carl Cox on 6 Jul 2025, 22:30",https://www.ibiza-spotlight.com/night/promoters/carl-cox,[UNVRS]
Carl Cox,2025-07-13T22:30:00,2025-07-13T22:30,https://www.ibiza-spotlight.com/night/promoters/carl-cox,carl-cox,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:50.817122Z,[],"Carl Cox on 13 Jul 2025, 22:30",https://www.ibiza-spotlight.com/night/promoters/carl-cox,[UNVRS]
Carl Cox,2025-07-20T22:30:00,2025-07-20T22:30,https://www.ibiza-spotlight.com/night/promoters/carl-cox,carl-cox,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:50.817162Z,[],"Carl Cox on 20 Jul 2025, 22:30",https://www.ibiza-spotlight.com/night/promoters/carl-cox,[UNVRS]
Carl Cox,2025-07-27T22:30:00,2025-07-27T22:30,https://www.ibiza-spotlight.com/night/promoters/carl-cox,carl-cox,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:50.817202Z,[],"Carl Cox on 27 Jul 2025, 22:30",https://www.ibiza-spotlight.com/night/promoters/carl-cox,[UNVRS]
Carl Cox,2025-08-03T22:30:00,2025-08-03T22:30,https://www.ibiza-spotlight.com/night/promoters/carl-cox,carl-cox,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:50.817241Z,[],"Carl Cox on 3 Aug 2025, 22:30",https://www.ibiza-spotlight.com/night/promoters/carl-cox,[UNVRS]
Carl Cox,2025-08-10T22:30:00,2025-08-10T22:30,https://www.ibiza-spotlight.com/night/promoters/carl-cox,carl-cox,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:50.817279Z,[],"Carl Cox on 10 Aug 2025, 22:30",https://www.ibiza-spotlight.com/night/promoters/carl-cox,[UNVRS]
Carl Cox,2025-08-17T22:30:00,2025-08-17T22:30,https://www.ibiza-spotlight.com/night/promoters/carl-cox,carl-cox,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:50.817317Z,[],"Carl Cox on 17 Aug 2025, 22:30",https://www.ibiza-spotlight.com/night/promoters/carl-cox,[UNVRS]
Carl Cox,2025-08-24T22:30:00,2025-08-24T22:30,https://www.ibiza-spotlight.com/night/promoters/carl-cox,carl-cox,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:48:50.817354Z,[],"Carl Cox on 24 Aug 2025, 22:30",https://www.ibiza-spotlight.com/night/promoters/carl-cox,[UNVRS]
