title,datetime_obj,raw_date_string,tickets_url,promoter,venue,genres,tier_1,tier_2,tier_3,full_description,event_card_all_text,_quality,extractionMethod,page_year_context,scrapedAt,artists,json_ld_description,json_ld_url,location
Anyma Closing Party,2025-08-26T23:00:00,2025-08-26T23:00,https://www.ibiza-spotlight.com/night/promoters/anyma-unvrs,anyma-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:38:38.622512Z,[],"Anyma Closing Party on 26 Aug 2025, 23:00",https://www.ibiza-spotlight.com/night/promoters/anyma-unvrs,[UNVRS]
Sara Landry presents Eternalism,2025-09-29T23:30:00,2025-09-29T23:30,https://www.ibiza-spotlight.com/night/promoters/sara-landry-unvrs,sara-landry-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:38:45.495968Z,[],"Sara Landry presents Eternalism on 29 Sept 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/sara-landry-unvrs,[UNVRS]
Paradise Opening Party,2025-06-18T23:00:00,2025-06-18T23:00,https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,paradise-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:38:53.674184Z,[],"Paradise Opening Party on 18 Jun 2025, 23:00",https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,[UNVRS]
Paradise,2025-06-25T23:00:00,2025-06-25T23:00,https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,paradise-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:38:53.674267Z,[],"Paradise on 25 Jun 2025, 23:00",https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,[UNVRS]
Paradise,2025-07-02T23:00:00,2025-07-02T23:00,https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,paradise-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:38:53.674347Z,[],"Paradise on 2 Jul 2025, 23:00",https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,[UNVRS]
Paradise,2025-07-09T23:00:00,2025-07-09T23:00,https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,paradise-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:38:53.674405Z,[],"Paradise on 9 Jul 2025, 23:00",https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,[UNVRS]
Paradise,2025-07-16T23:00:00,2025-07-16T23:00,https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,paradise-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:38:53.674452Z,[],"Paradise on 16 Jul 2025, 23:00",https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,[UNVRS]
Paradise,2025-07-23T23:00:00,2025-07-23T23:00,https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,paradise-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:38:53.674494Z,[],"Paradise on 23 Jul 2025, 23:00",https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,[UNVRS]
Paradise,2025-07-30T23:00:00,2025-07-30T23:00,https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,paradise-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:38:53.674533Z,[],"Paradise on 30 Jul 2025, 23:00",https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,[UNVRS]
Paradise,2025-08-06T23:00:00,2025-08-06T23:00,https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,paradise-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:38:53.674573Z,[],"Paradise on 6 Aug 2025, 23:00",https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,[UNVRS]
Paradise,2025-08-13T23:00:00,2025-08-13T23:00,https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,paradise-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:38:53.674613Z,[],"Paradise on 13 Aug 2025, 23:00",https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,[UNVRS]
Paradise,2025-08-20T23:00:00,2025-08-20T23:00,https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,paradise-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:38:53.674664Z,[],"Paradise on 20 Aug 2025, 23:00",https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,[UNVRS]
Paradise,2025-08-27T23:00:00,2025-08-27T23:00,https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,paradise-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:38:53.674706Z,[],"Paradise on 27 Aug 2025, 23:00",https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,[UNVRS]
Paradise,2025-09-03T23:00:00,2025-09-03T23:00,https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,paradise-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:38:53.674760Z,[],"Paradise on 3 Sept 2025, 23:00",https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,[UNVRS]
Paradise,2025-09-10T23:00:00,2025-09-10T23:00,https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,paradise-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:38:53.674802Z,[],"Paradise on 10 Sept 2025, 23:00",https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,[UNVRS]
Paradise,2025-09-17T23:00:00,2025-09-17T23:00,https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,paradise-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:38:53.674842Z,[],"Paradise on 17 Sept 2025, 23:00",https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,[UNVRS]
Paradise,2025-09-24T23:00:00,2025-09-24T23:00,https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,paradise-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:38:53.674881Z,[],"Paradise on 24 Sept 2025, 23:00",https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,[UNVRS]
Paradise Closing Party,2025-10-01T23:00:00,2025-10-01T23:00,https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,paradise-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:38:53.674919Z,[],"Paradise Closing Party on 1 Oct 2025, 23:00",https://www.ibiza-spotlight.com/night/promoters/paradise-unvrs,[UNVRS]
[UNVRS] Opening Party,2025-05-30T23:00:00,2025-05-30T23:00,https://www.ibiza-spotlight.com/night/promoters/unvrs-opening-party,unvrs-opening-party,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:00.968995Z,[],"[UNVRS] Opening Party on 30 May 2025, 23:00",https://www.ibiza-spotlight.com/night/promoters/unvrs-opening-party,[UNVRS]
FISHER Opening Party,2025-06-05T23:30:00,2025-06-05T23:30,https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,fisher-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:08.766263Z,[],"FISHER Opening Party on 5 Jun 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,[UNVRS]
FISHER,2025-06-12T23:30:00,2025-06-12T23:30,https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,fisher-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:08.766325Z,[],"FISHER on 12 Jun 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,[UNVRS]
FISHER,2025-06-19T23:30:00,2025-06-19T23:30,https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,fisher-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:08.766370Z,[],"FISHER on 19 Jun 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,[UNVRS]
FISHER,2025-06-26T23:30:00,2025-06-26T23:30,https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,fisher-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:08.766410Z,[],"FISHER on 26 Jun 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,[UNVRS]
FISHER,2025-07-03T23:30:00,2025-07-03T23:30,https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,fisher-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:08.766450Z,[],"FISHER on 3 Jul 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,[UNVRS]
FISHER,2025-07-10T23:30:00,2025-07-10T23:30,https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,fisher-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:08.766488Z,[],"FISHER on 10 Jul 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,[UNVRS]
FISHER,2025-07-17T23:30:00,2025-07-17T23:30,https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,fisher-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:08.766526Z,[],"FISHER on 17 Jul 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,[UNVRS]
FISHER,2025-07-24T23:30:00,2025-07-24T23:30,https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,fisher-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:08.766564Z,[],"FISHER on 24 Jul 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,[UNVRS]
FISHER,2025-07-31T23:30:00,2025-07-31T23:30,https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,fisher-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:08.766600Z,[],"FISHER on 31 Jul 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,[UNVRS]
FISHER,2025-08-07T23:30:00,2025-08-07T23:30,https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,fisher-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:08.766638Z,[],"FISHER on 7 Aug 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,[UNVRS]
FISHER,2025-08-14T23:30:00,2025-08-14T23:30,https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,fisher-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:08.766675Z,[],"FISHER on 14 Aug 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,[UNVRS]
FISHER,2025-08-21T23:30:00,2025-08-21T23:30,https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,fisher-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:08.766712Z,[],"FISHER on 21 Aug 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,[UNVRS]
FISHER,2025-08-28T23:30:00,2025-08-28T23:30,https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,fisher-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:08.766749Z,[],"FISHER on 28 Aug 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,[UNVRS]
